t,vx_true,vy_true,vz_true,vx_est,vy_est,vz_est
3.45,0.282047,0.0506606,0.204048,0.276746,0.0544492,0.214405
3.46,0.299679,0.0531703,0.135728,0.295555,0.0570224,0.146173
3.47,0.305223,0.0554338,0.0529824,0.302731,0.059194,0.0635387
3.48,0.301604,0.0573565,-0.0319432,0.300966,0.0609351,-0.021288
3.49,0.294616,0.0587635,-0.108246,0.295582,0.0623612,-0.0979341
3.5,0.290998,0.06135,-0.180722,0.293241,0.0646278,-0.170857
3.51,0.288953,0.0632573,-0.242294,0.292487,0.0661638,-0.232982
3.52,0.284106,0.0627607,-0.27514,0.288121,0.0653875,-0.266127
3.53,0.275081,0.062268,-0.275923,0.279229,0.0646586,-0.267128
3.54,0.261907,0.0637541,-0.249828,0.265663,0.0664192,-0.24079
3.55,0.247639,0.0672973,-0.204013,0.250367,0.0700597,-0.194483
3.56,0.234804,0.0714866,-0.14667,0.236247,0.0741736,-0.13661
3.57,0.221239,0.0726743,-0.0792354,0.220946,0.0749282,-0.0684708
3.58,0.197395,0.0545345,0.0221403,0.194649,0.0558238,0.0330252
3.59,0.190031,0.0243317,0.112261,0.185117,0.0250896,0.123124
3.6,0.194917,-0.00103348,0.189212,0.18781,-0.000958321,0.200202
3.61,0.185203,-0.0147105,0.26768,0.176005,-0.0151546,0.278036
3.62,0.199829,-0.0257255,0.291588,0.190371,-0.0264073,0.301827
3.63,0.226713,-0.0357839,0.28008,0.218448,-0.036557,0.289774
3.64,0.257194,-0.0441468,0.247097,0.25059,-0.0448161,0.256544
3.65,0.283717,-0.0488569,0.200974,0.277968,-0.0496432,0.210862
3.66,0.30117,-0.0509769,0.132421,0.296557,-0.0515115,0.142627
3.67,0.306574,-0.0531686,0.0490556,0.303709,-0.053435,0.0595877
3.68,0.302833,-0.0552614,-0.0362314,0.301423,-0.0551489,-0.0258245
3.69,0.295726,-0.0569169,-0.112486,0.295627,-0.0566364,-0.102453
3.7,0.292087,-0.0595674,-0.184838,0.293662,-0.0591091,-0.17508
3.71,0.289756,-0.0611894,-0.244757,0.292344,-0.0604513,-0.235161
3.72,0.284453,-0.0603786,-0.27532,0.287271,-0.0591875,-0.265986
3.73,0.275071,-0.0596633,-0.273969,0.277464,-0.0583881,-0.264723
3.74,0.261807,-0.0606795,-0.246198,0.263954,-0.0591876,-0.237056
3.75,0.247726,-0.0637354,-0.199421,0.248835,-0.0619476,-0.189923
3.76,0.235305,-0.0674726,-0.141686,0.235313,-0.0654201,-0.131916
3.77,0.223172,-0.0687069,-0.075824,0.221669,-0.0665513,-0.0658187
3.78,0.200668,-0.0519251,0.0222351,0.196837,-0.0497804,0.0321651
3.79,0.192239,-0.0220877,0.111993,0.186062,-0.0200508,0.122267
3.8,0.195757,0.00265218,0.190602,0.1874,0.00415014,0.20107
3.81,0.189461,0.0159833,0.266095,0.179038,0.0175033,0.276513
3.82,0.202286,0.0268965,0.292607,0.191118,0.0288146,0.302404
3.83,0.22813,0.0370654,0.282764,0.217977,0.0394915,0.292057
3.84,0.258369,0.0457282,0.250166,0.249818,0.0486715,0.259106
3.85,0.285101,0.0506751,0.203191,0.277371,0.0539151,0.212341
3.86,0.30257,0.0528769,0.134356,0.29626,0.0563367,0.143747
3.87,0.307952,0.0550165,0.0512049,0.30309,0.0584872,0.0606871
3.88,0.304181,0.0568885,-0.0341375,0.300764,0.0604945,-0.0248951
3.89,0.297033,0.0582866,-0.110755,0.294979,0.0616984,-0.102096
3.9,0.293246,0.0607471,-0.183596,0.292674,0.063776,-0.174999
3.91,0.290744,0.0623099,-0.244298,0.291158,0.0652688,-0.235783
3.92,0.285334,0.0614941,-0.275981,0.286385,0.0641412,-0.267641
3.93,0.275777,0.0608351,-0.275738,0.276884,0.0631745,-0.267124
3.94,0.262209,0.0621652,-0.24874,0.262956,0.0646326,-0.23973
3.95,0.247686,0.0654261,-0.202245,0.247636,0.0678244,-0.192408
3.96,0.234677,0.0692918,-0.144452,0.233589,0.0717987,-0.133955
3.97,0.221366,0.070504,-0.0774588,0.218947,0.0725902,-0.0664287
3.98,0.197817,0.0528938,0.0227553,0.193401,0.0541587,0.0341583
3.99,0.190098,0.0228797,0.112821,0.183318,0.0233141,0.124218
4,0.194607,-0.00214881,0.190087,0.185949,-0.00254596,0.201387
4.01,0.184656,-0.0156699,0.268456,0.174303,-0.0168566,0.279204
4.02,0.199032,-0.0265627,0.292395,0.188449,-0.0276326,0.302537
4.03,0.225842,-0.0365191,0.280585,0.215841,-0.0372347,0.290264
4.04,0.256314,-0.0447428,0.247174,0.247561,-0.0451499,0.25668
4.05,0.282849,-0.0493381,0.200561,0.274771,-0.0497178,0.210367
4.06,0.300257,-0.0514126,0.131747,0.293443,-0.0517481,0.14164
4.07,0.305618,-0.0536078,0.0482697,0.300486,-0.0534619,0.0581695
4.08,0.301858,-0.0556937,-0.0370845,0.298157,-0.0549268,-0.0276199
4.09,0.294736,-0.0573385,-0.113407,0.292323,-0.0563249,-0.104183
4.1,0.291059,-0.05997,-0.185673,0.289778,-0.0587554,-0.176852
4.11,0.288733,-0.061563,-0.245585,0.288604,-0.0601035,-0.237255
4.12,0.283419,-0.0607308,-0.276018,0.283904,-0.0592676,-0.268071
4.13,0.274005,-0.0600214,-0.274411,0.274635,-0.0581578,-0.266564
4.14,0.260698,-0.061069,-0.24632,0.261132,-0.0589798,-0.238142
4.15,0.24657,-0.064148,-0.199247,0.246127,-0.0620787,-0.190585
4.16,0.234115,-0.0678967,-0.141287,0.232477,-0.0660049,-0.132333
4.17,0.221799,-0.0690272,-0.075007,0.218733,-0.067241,-0.0653509
4.18,0.199157,-0.0519581,0.0236072,0.194145,-0.0506199,0.0332048
4.19,0.191025,-0.0220399,0.113178,0.183637,-0.021112,0.12291
4.2,0.194901,0.00283113,0.191205,0.185804,0.00322665,0.201301
4.21,0.184766,0.0160704,0.269113,0.173834,0.0160786,0.278857
4.22,0.198901,0.0270033,0.293303,0.187271,0.0273374,0.302869
4.23,0.22549,0.0371804,0.281892,0.214784,0.0382137,0.290688
4.24,0.255906,0.0458166,0.248589,0.246687,0.0471648,0.257501
4.25,0.28251,0.0507092,0.201568,0.274087,0.0523097,0.211038
4.26,0.299898,0.0529032,0.132744,0.292828,0.0547624,0.142675
4.27,0.305265,0.0550612,0.0496469,0.299785,0.0571134,0.0597943
4.28,0.301532,0.0570036,-0.035512,0.297653,0.0591917,-0.025598
4.29,0.294454,0.0584663,-0.111942,0.292057,0.0606056,-0.102493
4.3,0.290744,0.0610355,-0.184363,0.289443,0.0631132,-0.175289
4.31,0.288496,0.0627628,-0.245253,0.28807,0.0647741,-0.236393
4.32,0.283315,0.0621009,-0.276939,0.2837,0.0636544,-0.268252
4.33,0.273916,0.0615531,-0.27636,0.274433,0.0629269,-0.267539
4.34,0.260425,0.063023,-0.248904,0.26078,0.0647224,-0.239675
4.35,0.245937,0.0664534,-0.201988,0.245231,0.0678585,-0.192211
4.36,0.232979,0.0704998,-0.143904,0.231633,0.0718117,-0.133377
4.37,0.219333,0.0715516,-0.0760241,0.216448,0.0724904,-0.065006
4.38,0.195628,0.0533957,0.0252955,0.190628,0.0535553,0.0362659
4.39,0.188455,0.0232941,0.114959,0.18142,0.022577,0.125713
4.4,0.193626,-0.00196296,0.191303,0.18477,-0.00359535,0.20216
4.41,0.184241,-0.0156505,0.268834,0.173419,-0.017584,0.279108
4.42,0.199123,-0.0266604,0.291869,0.188166,-0.0288496,0.302149
4.43,0.226122,-0.0367076,0.279627,0.215924,-0.0389322,0.28933
4.44,0.256545,-0.0450093,0.2462,0.247709,-0.0468678,0.255667
4.45,0.282937,-0.0496388,0.199824,0.275262,-0.0513427,0.209566
4.46,0.300287,-0.0517015,0.131089,0.29383,-0.0530758,0.141155
4.47,0.305634,-0.0538496,0.0475748,0.300923,-0.0546925,0.0574549
4.48,0.301866,-0.0559203,-0.0377962,0.298505,-0.0565876,-0.0280606
4.49,0.294744,-0.057567,-0.114085,0.292822,-0.0578323,-0.104593
4.5,0.291082,-0.060191,-0.186383,0.290684,-0.0601089,-0.177322
4.51,0.288701,-0.0617516,-0.24608,0.289393,-0.0614008,-0.237524
4.52,0.283331,-0.0608651,-0.27621,0.284602,-0.0601714,-0.267522
4.53,0.273871,-0.0601133,-0.274314,0.275109,-0.0593636,-0.265348
4.54,0.260539,-0.0611235,-0.245993,0.261384,-0.0602184,-0.23701
4.55,0.246415,-0.0641715,-0.198756,0.246522,-0.0634413,-0.189674
4.56,0.233982,-0.067888,-0.1407,0.232955,-0.0671231,-0.13154
4.57,0.221788,-0.0690477,-0.0745294,0.219335,-0.0683142,-0.0654954
4.58,0.199292,-0.0521097,0.0237943,0.194438,-0.0520306,0.0332455
4.59,0.191122,-0.0222249,0.113361,0.184332,-0.0224427,0.123004
4.6,0.194938,0.00258627,0.191485,0.186227,0.00166955,0.201437
4.61,0.184794,0.0157684,0.269353,0.174127,0.01431,0.279296
4.62,0.198903,0.0266518,0.293536,0.18759,0.025686,0.303483
4.63,0.225487,0.0368137,0.282037,0.215318,0.0366212,0.291442
4.64,0.255891,0.0454305,0.248621,0.24673,0.0456867,0.258124
4.65,0.282473,0.0503121,0.201477,0.27386,0.0505678,0.211586
4.66,0.299818,0.0525088,0.132598,0.29214,0.053209,0.143213
4.67,0.30514,0.0546723,0.0494829,0.29917,0.0559305,0.0601883
4.68,0.301374,0.0566156,-0.0356755,0.296765,0.0582518,-0.0251005
4.69,0.294277,0.0580787,-0.112112,0.290928,0.0597976,-0.101769
4.7,0.290569,0.0606516,-0.184582,0.288375,0.0621742,-0.174609
4.71,0.288334,0.0623878,-0.245531,0.287362,0.0636601,-0.235847
4.72,0.283166,0.0617387,-0.277245,0.282674,0.0628814,-0.267765
4.73,0.273779,0.0612048,-0.276655,0.273596,0.062156,-0.267219
4.74,0.260296,0.0626837,-0.249145,0.259739,0.0635119,-0.239381
4.75,0.245814,0.0661137,-0.20215,0.244591,0.066846,-0.191937
4.76,0.232861,0.0701545,-0.14398,0.230836,0.0705813,-0.133349
4.77,0.219281,0.0712483,-0.0761198,0.215943,0.0710239,-0.0649007
4.78,0.195647,0.0532011,0.0251054,0.190168,0.0518062,0.0365213
4.79,0.188435,0.0231414,0.114842,0.180939,0.0204958,0.126054
4.8,0.193535,-0.0020387,0.191353,0.18439,-0.00588736,0.20261
4.81,0.188127,-0.0158344,0.266122,0.177299,-0.0205552,0.276661
4.82,0.201907,-0.0268914,0.291074,0.190713,-0.0317197,0.301074
4.83,0.228261,-0.0369518,0.280164,0.218304,-0.0417119,0.289441
4.84,0.258507,-0.0452906,0.247365,0.250027,-0.0499102,0.256586
4.85,0.284977,-0.0499649,0.201092,0.27745,-0.0539546,0.210919
4.86,0.302395,-0.0520188,0.132347,0.296292,-0.0553869,0.142586
4.87,0.307767,-0.0541261,0.0487419,0.303337,-0.0569049,0.0592076
4.88,0.303971,-0.0561196,-0.0368491,0.301027,-0.0586638,-0.0264853
4.89,0.296785,-0.0577035,-0.113351,0.295466,-0.0594579,-0.103299
4.9,0.293064,-0.0602197,-0.186088,0.293311,-0.0611056,-0.176606
4.91,0.290442,-0.0616122,-0.245626,0.291812,-0.0622026,-0.23622
4.92,0.284848,-0.0605558,-0.27568,0.28676,-0.0609173,-0.266503
4.93,0.275227,-0.059692,-0.273978,0.277388,-0.0599195,-0.264961
4.94,0.261811,-0.0605849,-0.245932,0.263429,-0.0607878,-0.236683
4.95,0.24764,-0.063496,-0.198929,0.24842,-0.0637133,-0.189522
4.96,0.235149,-0.067059,-0.141019,0.235086,-0.0673799,-0.131172
4.97,0.223138,-0.0682674,-0.0753739,0.221786,-0.0691008,-0.0652685
4.98,0.200804,-0.0517156,0.0220942,0.197397,-0.0532904,0.0325114
4.99,0.192203,-0.021928,0.111885,0.186973,-0.0243669,0.123152
5,0.195533,0.00270123,0.190558,0.188606,-0.000259908,0.202486
5.01,0.184958,0.0157602,0.268978,0.176056,0.0122065,0.280499
5.02,0.198679,0.0265731,0.293725,0.1892,0.0234066,0.305096
5.03,0.225105,0.0367086,0.282454,0.216505,0.0347245,0.293121
5.04,0.255516,0.0452888,0.248994,0.247996,0.0444759,0.259292
5.05,0.282173,0.0501651,0.201653,0.275416,0.0496038,0.212338
5.06,0.299541,0.0523904,0.132714,0.294194,0.0523895,0.143751
5.07,0.30486,0.0546006,0.0496229,0.300898,0.0550367,0.0609735
5.08,0.301092,0.0565579,-0.0355071,0.298527,0.0571198,-0.0243789
5.09,0.293988,0.0580184,-0.111952,0.292633,0.0587392,-0.10112
5.1,0.290271,0.0605897,-0.184399,0.290316,0.0613268,-0.174005
5.11,0.288065,0.0623323,-0.24544,0.289302,0.0628583,-0.235434
5.12,0.282918,0.0617086,-0.27724,0.284803,0.0619549,-0.267543
5.13,0.273549,0.0612007,-0.276707,0.275834,0.0611429,-0.267422
5.14,0.260077,0.0627083,-0.249213,0.261821,0.0625857,-0.23967
5.15,0.245594,0.0661595,-0.202208,0.246389,0.0659723,-0.192154
5.16,0.232637,0.0702205,-0.14403,0.232285,0.0698081,-0.133619
5.17,0.218999,0.0712925,-0.076064,0.217554,0.0699771,-0.0651626
5.18,0.195333,0.0531726,0.0253055,0.191912,0.0505611,0.0364811
5.19,0.188203,0.0231209,0.114978,0.182575,0.0191453,0.126137
5.2,0.19341,-0.00209611,0.191303,0.186404,-0.00740957,0.202342
5.21,0.184055,-0.0157641,0.268824,0.175435,-0.02198,0.279652
5.22,0.198958,-0.0267586,0.29183,0.19023,-0.0329722,0.302301
5.23,0.225972,-0.0367898,0.279555,0.218283,-0.0423471,0.289417
5.24,0.256395,-0.045073,0.246114,0.250053,-0.0502639,0.255753
5.25,0.282784,-0.0496879,0.199739,0.277038,-0.0544172,0.209563
5.26,0.300138,-0.0517441,0.130999,0.295347,-0.0561153,0.140881
5.27,0.305492,-0.0538944,0.0474757,0.302097,-0.057479,0.0574072
5.28,0.301726,-0.0559705,-0.0379112,0.29987,-0.0590561,-0.0284503
5.29,0.294598,-0.057627,-0.114215,0.29387,-0.0599295,-0.105069
5.3,0.290949,-0.0602607,-0.18655,0.291238,-0.0621004,-0.177844
5.31,0.288576,-0.0618247,-0.246272,0.289783,-0.0628551,-0.237858
5.32,0.283209,-0.0609421,-0.276392,0.285033,-0.0616932,-0.268333
5.33,0.273747,-0.0601984,-0.274445,0.275407,-0.0606882,-0.266194
5.34,0.260414,-0.0612165,-0.246045,0.261397,-0.061496,-0.237688
5.35,0.246287,-0.0642682,-0.198724,0.24636,-0.064564,-0.190033
5.36,0.233852,-0.0679849,-0.1406,0.232923,-0.0682963,-0.131623
5.37,0.221657,-0.0691396,-0.0743745,0.219513,-0.0695706,-0.065219
5.38,0.199165,-0.0521929,0.023991,0.194891,-0.0533123,0.0333365
5.39,0.19102,-0.0222987,0.113534,0.184518,-0.0242472,0.123542
5.4,0.194886,0.0025474,0.191518,0.18676,-0.000417833,0.202032
5.41,0.184785,0.0157527,0.26927,0.175157,0.0123695,0.279675
5.42,0.198917,0.0266523,0.293347,0.188954,0.023701,0.303314
5.43,0.225503,0.0368319,0.281766,0.216526,0.0348734,0.290859
5.44,0.255887,0.0454653,0.248318,0.248368,0.0439973,0.257293
5.45,0.282441,0.0503638,0.201188,0.275327,0.0496036,0.210983
5.46,0.299773,0.0525741,0.132318,0.294095,0.0518839,0.142711
5.47,0.305088,0.0547429,0.0492062,0.301004,0.0546011,0.0598744
5.48,0.301316,0.0566879,-0.0359414,0.298813,0.0567322,-0.0255729
5.49,0.294212,0.0581525,-0.112366,0.292763,0.058668,-0.102428
5.5,0.290503,0.0607221,-0.184848,0.290021,0.061143,-0.17505
5.51,0.288253,0.0624454,-0.245736,0.288949,0.0630046,-0.236331
5.52,0.283064,0.0617812,-0.277341,0.284508,0.0624302,-0.268215
5.53,0.273658,0.0612401,-0.276625,0.275246,0.0620082,-0.267352
5.54,0.260164,0.0627128,-0.248995,0.26137,0.0636176,-0.239351
5.55,0.24568,0.0661334,-0.201902,0.246603,0.0668155,-0.191821
5.56,0.232736,0.0701622,-0.143673,0.232872,0.0704156,-0.132827
5.57,0.219209,0.0712713,-0.075848,0.218051,0.0708814,-0.0642525
5.58,0.195648,0.0532826,0.0252638,0.192873,0.0516055,0.0366976
5.59,0.188441,0.0232449,0.11497,0.18402,0.0203639,0.126614
5.6,0.193558,-0.00191546,0.191412,0.187709,-0.00582393,0.202666
5.61,0.184156,-0.0155408,0.26897,0.176479,-0.0203281,0.279478
5.62,0.199004,-0.0264948,0.292043,0.191243,-0.0314546,0.302396
5.63,0.226002,-0.0365097,0.279738,0.218937,-0.0410062,0.289496
5.64,0.256421,-0.0447793,0.246217,0.25028,-0.0485933,0.255937
5.65,0.282802,-0.0493904,0.199744,0.277363,-0.05282,0.210135
5.66,0.300129,-0.0514527,0.130958,0.295759,-0.0542525,0.141959
5.67,0.30545,-0.0536098,0.047426,0.302508,-0.0558449,0.0583478
5.68,0.301659,-0.0556862,-0.0379571,0.30003,-0.0570784,-0.0271409
5.69,0.294518,-0.0573415,-0.114266,0.293844,-0.0581156,-0.103896
5.7,0.290868,-0.0599783,-0.18664,0.291216,-0.0600977,-0.176545
5.71,0.288507,-0.0615518,-0.246422,0.290337,-0.0610748,-0.236921
5.72,0.283152,-0.0606813,-0.276587,0.285481,-0.0598302,-0.267199
5.73,0.2737,-0.0599482,-0.274662,0.275921,-0.0587983,-0.265081
5.74,0.260374,-0.0609709,-0.24625,0.26206,-0.0597942,-0.236709
5.75,0.246249,-0.0640219,-0.198893,0.247218,-0.0627602,-0.189358
5.76,0.233815,-0.067734,-0.140719,0.233895,-0.0667521,-0.131154
5.77,0.22166,-0.0689142,-0.0745047,0.220546,-0.0680621,-0.0646933
5.78,0.199218,-0.0520427,0.023785,0.196056,-0.0520351,0.0338597
5.79,0.191038,-0.0221864,0.113385,0.186102,-0.0226989,0.123949
5.8,0.19484,0.00260103,0.191528,0.187902,0.00148408,0.202422
5.81,0.188793,0.0159929,0.266504,0.180191,0.014355,0.27751
5.82,0.201819,0.0269355,0.292475,0.19276,0.0257293,0.303269
5.83,0.227755,0.0371266,0.282193,0.219577,0.0368709,0.29232
5.84,0.257946,0.0457923,0.249385,0.251246,0.0463212,0.259125
5.85,0.284571,0.0507336,0.20237,0.278515,0.0514851,0.21267
5.86,0.301972,0.0529345,0.133495,0.297321,0.0541461,0.144238
5.87,0.307316,0.0550632,0.050293,0.303927,0.0568471,0.0608744
5.88,0.303519,0.0569319,-0.0350651,0.301429,0.0590345,-0.0246356
5.89,0.296353,0.0583349,-0.111689,0.295467,0.060805,-0.101673
5.9,0.292587,0.060797,-0.1846,0.292524,0.0639008,-0.174565
5.91,0.290076,0.0623426,-0.24523,0.291053,0.0657456,-0.235657
5.92,0.284645,0.061505,-0.276676,0.286431,0.064771,-0.267556
5.93,0.27506,0.0608483,-0.276091,0.27724,0.0639981,-0.266737
5.94,0.261473,0.0621943,-0.248707,0.263344,0.0651316,-0.239406
5.95,0.246945,0.0654623,-0.201856,0.248219,0.0684201,-0.192034
5.96,0.233952,0.0693234,-0.1438,0.234483,0.071798,-0.133486
5.97,0.220706,0.070547,-0.0766886,0.220217,0.0725721,-0.066073
5.98,0.19727,0.0530019,0.0234796,0.195198,0.0539539,0.0344115
5.99,0.189628,0.023012,0.113478,0.185637,0.0228093,0.124294
6,0.194248,-0.00201509,0.190506,0.188631,-0.0036367,0.201363
6.01,0.184414,-0.0155285,0.2686,0.177297,-0.0183675,0.279091
6.02,0.198866,-0.0264127,0.292262,0.191218,-0.029642,0.302478
6.03,0.225708,-0.0363846,0.280188,0.219165,-0.039429,0.290246
6.04,0.256138,-0.0446193,0.246623,0.250675,-0.0473913,0.25667
6.05,0.282599,-0.0492303,0.199956,0.277602,-0.0513245,0.210514
6.06,0.299951,-0.0513257,0.131114,0.295856,-0.052802,0.14208
6.07,0.305271,-0.0535307,0.0476188,0.302413,-0.0543886,0.0588277
6.08,0.301479,-0.0556208,-0.0377313,0.299764,-0.0559347,-0.0263425
6.09,0.294333,-0.0572728,-0.11405,0.293415,-0.0569945,-0.103055
6.1,0.290659,-0.0599035,-0.186375,0.291077,-0.0589567,-0.175322
6.11,0.288322,-0.0614839,-0.246243,0.289321,-0.0600725,-0.235569
6.12,0.282991,-0.0606333,-0.276509,0.284523,-0.0587958,-0.266392
6.13,0.273562,-0.0599218,-0.274667,0.275415,-0.0577147,-0.26466
6.14,0.260251,-0.0609665,-0.246304,0.261813,-0.0587101,-0.236038
6.15,0.246129,-0.0640342,-0.198976,0.246991,-0.0616397,-0.188614
6.16,0.233695,-0.0677616,-0.140821,0.233512,-0.0652975,-0.130142
6.17,0.221498,-0.0689329,-0.0745519,0.220111,-0.0666938,-0.0635949
6.18,0.199019,-0.0520071,0.0238576,0.195808,-0.0507175,0.034939
6.19,0.190903,-0.0221532,0.113416,0.185769,-0.0216217,0.125025
6.2,0.19479,0.00265987,0.191406,0.188108,0.00251708,0.203451
6.21,0.188791,0.01608,0.266319,0.180351,0.0154479,0.278187
6.22,0.201855,0.0270395,0.292224,0.193324,0.0266216,0.304084
6.23,0.227803,0.0372283,0.281939,0.219855,0.0378954,0.293397
6.24,0.257992,0.0458876,0.249172,0.251221,0.0471495,0.260475
6.25,0.284616,0.0508209,0.202226,0.278587,0.0524506,0.213929
6.26,0.302034,0.0530136,0.133383,0.297393,0.0552922,0.145154
6.27,0.307398,0.0551382,0.0501864,0.304137,0.0581041,0.0619261
6.28,0.303615,0.0570104,-0.0351747,0.301792,0.0603411,-0.0238093
6.29,0.296453,0.0584192,-0.111795,0.295875,0.0618889,-0.100739
6.3,0.29267,0.0608721,-0.184666,0.292936,0.0642458,-0.173884
6.31,0.290133,0.0623983,-0.245208,0.291224,0.0659277,-0.234202
6.32,0.284677,0.0615367,-0.276559,0.28609,0.0651878,-0.265772
6.33,0.275076,0.0608655,-0.275897,0.276505,0.0643747,-0.265332
6.34,0.261481,0.0622025,-0.248469,0.262564,0.0656325,-0.237611
6.35,0.246957,0.0654657,-0.201605,0.247761,0.0686518,-0.190164
6.36,0.233973,0.0693244,-0.143559,0.234347,0.0717624,-0.13167
6.37,0.220737,0.0705486,-0.0764786,0.220142,0.0722347,-0.0639984
6.38,0.197304,0.0530069,0.0236534,0.195042,0.0534379,0.0362914
6.39,0.189665,0.0230151,0.113604,0.185878,0.0220697,0.126157
6.4,0.194314,-0.00203922,0.190504,0.188901,-0.00402329,0.202855
6.41,0.184505,-0.0155669,0.268501,0.177465,-0.0184051,0.280323
6.42,0.198968,-0.0264659,0.292088,0.191829,-0.0294258,0.303538
6.43,0.225803,-0.0364561,0.279968,0.219558,-0.0388936,0.290663
6.44,0.256217,-0.0447073,0.246389,0.251166,-0.0468061,0.256935
6.45,0.28266,-0.0493333,0.199735,0.278442,-0.0515116,0.2106
6.46,0.300002,-0.051439,0.130904,0.296492,-0.0533111,0.141937
6.47,0.305317,-0.0536461,0.0474117,0.30325,-0.0546415,0.0586261
6.48,0.301521,-0.0557354,-0.0379302,0.300822,-0.0561799,-0.0266854
6.49,0.294369,-0.0573849,-0.114235,0.294971,-0.0572743,-0.103351
6.5,0.29069,-0.0600092,-0.186555,0.292243,-0.0592817,-0.175837
6.51,0.288328,-0.0615728,-0.24634,0.291044,-0.060546,-0.236011
6.52,0.282966,-0.0607032,-0.276491,0.286478,-0.0592764,-0.266165
6.53,0.27351,-0.0599808,-0.274543,0.276932,-0.0581887,-0.26419
6.54,0.26018,-0.0610164,-0.246099,0.263377,-0.0592656,-0.235634
6.55,0.246052,-0.0640725,-0.198719,0.248769,-0.0622139,-0.188146
6.56,0.233621,-0.0677866,-0.140546,0.235274,-0.0662256,-0.129492
6.57,0.221453,-0.0689594,-0.0743156,0.222164,-0.0672584,-0.0629608
6.58,0.199023,-0.052062,0.0239946,0.197867,-0.0511782,0.0352864
6.59,0.190915,-0.022227,0.113509,0.188188,-0.0221316,0.125057
6.6,0.194813,0.00256762,0.191464,0.190352,0.00210763,0.203107
6.61,0.18883,0.0159783,0.266321,0.182721,0.0152174,0.277868
6.62,0.201898,0.0269206,0.292194,0.195104,0.0263925,0.303607
6.63,0.227846,0.0370951,0.281873,0.221796,0.0374606,0.292562
6.64,0.258031,0.0457355,0.249078,0.252923,0.0467482,0.259726
6.65,0.284648,0.0506538,0.20211,0.280291,0.0519336,0.213422
6.66,0.302057,0.0528397,0.133258,0.298674,0.0542781,0.144795
6.67,0.307414,0.0549636,0.0500563,0.305255,0.0566769,0.0616266
6.68,0.303625,0.0568383,-0.0353053,0.302884,0.0590776,-0.0237548
6.69,0.296459,0.058251,-0.111924,0.296855,0.0606001,-0.100705
6.7,0.292675,0.0607043,-0.184799,0.294031,0.063106,-0.173556
6.71,0.29013,0.0622255,-0.245315,0.292475,0.0643837,-0.23451
6.72,0.284662,0.0613603,-0.276616,0.287686,0.0632838,-0.265827
6.73,0.275049,0.0606926,-0.275902,0.278399,0.0622943,-0.265344
6.74,0.261448,0.0620357,-0.248421,0.264091,0.06355,-0.237807
6.75,0.246922,0.0653013,-0.201514,0.249339,0.0668961,-0.190557
6.76,0.233942,0.0691598,-0.143442,0.235372,0.0704604,-0.13203
6.77,0.220726,0.070395,-0.0763704,0.220887,0.0711009,-0.0645736
6.78,0.19731,0.0528904,0.0237114,0.195757,0.0528061,0.0358746
6.79,0.189656,0.0229142,0.113654,0.186298,0.0222228,0.125924
6.8,0.194292,-0.00212683,0.190554,0.189229,-0.00343972,0.202569
6.81,0.184481,-0.0156407,0.268533,0.177726,-0.0177132,0.280147
6.82,0.198939,-0.0265367,0.292109,0.191866,-0.0286575,0.303624
6.83,0.225771,-0.0365317,0.279967,0.219658,-0.0382765,0.290808
6.84,0.25618,-0.0447892,0.246367,0.251299,-0.0462189,0.257289
6.85,0.282617,-0.0494215,0.199694,0.278259,-0.0507303,0.210755
6.86,0.299953,-0.051533,0.130853,0.296677,-0.0523983,0.142287
6.87,0.305262,-0.0537424,0.0473556,0.303196,-0.0544771,0.0591106
6.88,0.301461,-0.0558304,-0.0379896,0.300397,-0.0557534,-0.026535
6.89,0.294306,-0.0574776,-0.114298,0.294307,-0.0568164,-0.103223
6.9,0.290625,-0.0601004,-0.186624,0.291665,-0.0591575,-0.17568
6.91,0.288261,-0.061662,-0.24641,0.290207,-0.0603213,-0.235493
6.92,0.282899,-0.0607891,-0.276551,0.285382,-0.0590458,-0.26573
6.93,0.273441,-0.0600638,-0.274586,0.275904,-0.057766,-0.263791
6.94,0.26011,-0.0610951,-0.246117,0.2621,-0.05863,-0.235065
6.95,0.245979,-0.0641453,-0.198713,0.247569,-0.06167,-0.187529
6.96,0.233548,-0.0678527,-0.140519,0.234336,-0.0655131,-0.129153
6.97,0.221386,-0.0690229,-0.0742816,0.221187,-0.0666478,-0.0627002
6.98,0.198972,-0.0521257,0.0240215,0.19692,-0.0503126,0.0357892
6.99,0.190879,-0.0222925,0.113536,0.187326,-0.0210469,0.12551
7,0.194789,0.00249603,0.191487,0.189613,0.00327662,0.203705
7.01,0.184723,0.0156865,0.269207,0.178144,0.0159558,0.281011
7.02,0.19887,0.0265483,0.29326,0.191849,0.0273177,0.304629
7.03,0.225471,0.0366819,0.281642,0.21913,0.0381145,0.29235
7.04,0.25586,0.0452586,0.248171,0.250635,0.0472243,0.258404
