t,x_true,y_true,x_est,y_est
4.65,0.488378,-0.00629114,0.513997,-0.00568905
4.66,0.491308,-0.00577499,0.516813,-0.00517078
4.67,0.494345,-0.00523802,0.519755,-0.0046294
4.68,0.497381,-0.00468059,0.522717,-0.00407101
4.69,0.500355,-0.00410643,0.525644,-0.00350394
4.7,0.503274,-0.00351212,0.528545,-0.00292884
4.71,0.506168,-0.00289415,0.531474,-0.00234307
4.72,0.509026,-0.00227222,0.534407,-0.00177215
4.73,0.511809,-0.00165899,0.537279,-0.00123517
4.74,0.514475,-0.00104091,0.540018,-0.000721575
4.75,0.516998,-0.000396047,0.542592,-0.000206587
4.76,0.519382,0.000287083,0.545001,0.000331938
4.77,0.521643,0.00100307,0.547248,0.000897208
4.78,0.523706,0.00163387,0.54926,0.00140034
4.79,0.525606,0.00200142,0.551031,0.00168366
4.8,0.527518,0.00208455,0.552788,0.00171343
4.81,0.529421,0.0019827,0.554532,0.00156062
4.82,0.531364,0.00176227,0.556412,0.00129078
4.83,0.533523,0.00143746,0.558827,0.00091
4.84,0.535973,0.00101935,0.561553,0.000432065
4.85,0.538709,0.000537948,0.564179,-8.64409e-05
4.86,0.541664,2.60241e-05,0.567035,-0.000623444
4.87,0.544727,-0.000505648,0.570018,-0.00115954
4.88,0.547789,-0.00105782,0.573023,-0.00169414
4.89,0.550789,-0.00162762,0.575991,-0.00222079
4.9,0.553733,-0.0022181,0.578932,-0.00274016
4.91,0.55665,-0.00283003,0.581898,-0.00326813
4.92,0.559527,-0.00344158,0.584858,-0.00379747
4.93,0.562326,-0.00404152,0.587746,-0.00432254
4.94,0.565006,-0.00464138,0.590501,-0.00485348
4.95,0.567545,-0.0052622,0.593089,-0.00540596
4.96,0.569951,-0.00591664,0.595513,-0.00599585
4.97,0.572241,-0.0066007,0.597789,-0.00661256
4.98,0.574354,-0.00721021,0.599841,-0.00717636
4.99,0.576296,-0.00756573,0.601651,-0.00751117
5,0.578238,-0.00763966,0.603421,-0.00755355
5.01,0.58011,-0.0075363,0.605124,-0.00737509
5.02,0.582021,-0.00731821,0.606954,-0.00701085
5.03,0.584148,-0.00699638,0.609305,-0.0064526
5.04,0.586567,-0.00657945,0.611981,-0.00589384
5.05,0.589274,-0.00609688,0.614585,-0.00541993
5.06,0.592201,-0.00558209,0.617417,-0.00490987
5.07,0.595236,-0.00504604,0.620374,-0.00437303
5.08,0.598269,-0.00448925,0.62335,-0.00381772
5.09,0.60124,-0.00391565,0.626291,-0.00325419
5.1,0.604156,-0.00332196,0.629206,-0.00268584
5.11,0.607047,-0.00270457,0.632145,-0.00210472
5.12,0.609902,-0.00208305,0.635082,-0.00153216
5.13,0.612684,-0.00146999,0.637953,-0.000993521
5.14,0.615347,-0.000851788,0.640689,-0.000483723
5.15,0.617867,-0.000206552,0.643249,2.5363e-05
5.16,0.62025,0.000477142,0.645641,0.000557938
5.17,0.622508,0.00119377,0.647876,0.00111508
5.18,0.624568,0.00182457,0.649864,0.00161079
5.19,0.626466,0.00219184,0.651622,0.00188823
5.2,0.628376,0.00227458,0.653358,0.00192017
5.21,0.630235,0.00217321,0.655048,0.0017788
5.22,0.632143,0.00195384,0.656891,0.00152745
5.23,0.634276,0.00163056,0.659304,0.00117745
5.24,0.636704,0.00121429,0.662039,0.000719731
5.25,0.639419,0.000735416,0.664662,0.000197446
5.26,0.642352,0.000226311,0.667509,-0.000344602
5.27,0.645393,-0.000302808,0.670476,-0.000883492
5.28,0.648432,-0.000853127,0.673461,-0.0014158
5.29,0.65141,-0.00142184,0.676406,-0.00193652
5.3,0.654332,-0.00201217,0.679321,-0.00245741
5.31,0.65723,-0.00262539,0.682254,-0.0029872
5.32,0.660088,-0.00324015,0.68518,-0.00351473
5.33,0.662872,-0.00384458,0.688036,-0.00404457
5.34,0.665538,-0.00445019,0.690759,-0.00457991
5.35,0.668064,-0.00507809,0.69332,-0.00514288
5.36,0.670456,-0.00574108,0.695718,-0.00573844
5.37,0.672732,-0.00643463,0.697961,-0.00637404
5.38,0.674829,-0.00705053,0.69998,-0.00694437
5.39,0.676758,-0.00740994,0.701761,-0.00728184
5.4,0.67869,-0.00748641,0.703509,-0.00732738
5.41,0.680558,-0.00738363,0.7052,-0.00714863
5.42,0.68247,-0.00716512,0.707034,-0.00677483
5.43,0.6846,-0.00684226,0.709407,-0.00620467
5.44,0.687023,-0.00642375,0.712103,-0.0056408
5.45,0.689734,-0.00593927,0.714708,-0.00516863
5.46,0.692663,-0.00542252,0.717539,-0.00466047
5.47,0.6957,-0.00488486,0.720496,-0.00412648
5.48,0.698735,-0.00432671,0.723476,-0.00357156
5.49,0.701709,-0.00375182,0.726416,-0.00300582
5.5,0.704627,-0.00315679,0.729324,-0.00242751
5.51,0.70752,-0.00253818,0.732256,-0.00183408
5.52,0.710377,-0.00191577,0.73519,-0.00125428
5.53,0.71316,-0.00130215,0.738058,-0.000710296
5.54,0.715824,-0.000683757,0.740792,-0.000193786
5.55,0.718345,-3.86464e-05,0.743358,0.000317437
5.56,0.720729,0.000644613,0.74576,0.000851516
5.57,0.722988,0.00136071,0.748002,0.00141014
5.58,0.725051,0.00199207,0.750001,0.00190588
5.59,0.726951,0.00236058,0.751769,0.00218465
5.6,0.728864,0.00244486,0.753517,0.00221742
5.61,0.730724,0.00234553,0.755206,0.00208258
5.62,0.732633,0.00212864,0.757055,0.00184193
5.63,0.734766,0.00180809,0.759472,0.00150556
5.64,0.737195,0.0013947,0.762112,0.0010597
5.65,0.73991,0.000918794,0.764736,0.000553788
5.66,0.742843,0.000412642,0.767587,2.89204e-05
5.67,0.745883,-0.000113605,0.770558,-0.00049329
5.68,0.748922,-0.000661079,0.773545,-0.00100771
5.69,0.751899,-0.00122694,0.77649,-0.0015111
5.7,0.75482,-0.00181443,0.779404,-0.00201328
5.71,0.757717,-0.00242487,0.782337,-0.00252749
5.72,0.760575,-0.00303698,0.785268,-0.00304548
5.73,0.763358,-0.00363886,0.788127,-0.00356781
5.74,0.766024,-0.004242,0.790851,-0.00410091
5.75,0.768549,-0.00486745,0.793412,-0.00466445
5.76,0.770941,-0.00552795,0.795809,-0.00526686
5.77,0.773217,-0.00621906,0.798057,-0.00591026
5.78,0.775314,-0.00683313,0.800075,-0.00649255
5.79,0.777243,-0.00719129,0.801859,-0.00683779
5.8,0.779175,-0.00726696,0.80361,-0.00688523
5.81,0.781087,-0.00716195,0.805332,-0.00670423
5.82,0.783033,-0.00694078,0.80718,-0.00633466
5.83,0.785188,-0.00661499,0.80953,-0.00576595
5.84,0.787632,-0.00619345,0.812218,-0.00518969
5.85,0.790364,-0.00570544,0.814854,-0.00469937
5.86,0.793315,-0.00518499,0.817718,-0.00417187
5.87,0.796374,-0.00464392,0.820705,-0.00361761
5.88,0.799431,-0.004083,0.823707,-0.00304266
5.89,0.802427,-0.00350601,0.826669,-0.0024569
5.9,0.805366,-0.00290971,0.8296,-0.00186144
5.91,0.808279,-0.0022913,0.832551,-0.00125121
5.92,0.811152,-0.00167098,0.835503,-0.000661012
5.93,0.81395,-0.00106074,0.838388,-0.000118897
5.94,0.816628,-0.000446948,0.841139,0.000385437
5.95,0.819162,0.000192158,0.84372,0.000878605
5.96,0.821557,0.000867799,0.846129,0.00139091
5.97,0.82383,0.0015756,0.848382,0.00192749
5.98,0.82591,0.0022023,0.850393,0.00239985
5.99,0.827823,0.00256847,0.852169,0.00265291
6,0.829745,0.00265121,0.853916,0.00266065
6.01,0.83161,0.00255158,0.855601,0.00248987
6.02,0.833519,0.00233522,0.857434,0.00221115
6.03,0.83565,0.0020157,0.859813,0.0018404
6.04,0.838076,0.0016038,0.862438,0.00138768
6.05,0.840788,0.00112952,0.865065,0.000892613
6.06,0.843719,0.000624833,0.867914,0.00038
6.07,0.846758,9.95777e-05,0.870882,-0.0001308
6.08,0.849795,-0.000447178,0.873867,-0.000637376
6.09,0.85277,-0.0010124,0.876809,-0.00113575
6.1,0.855689,-0.00159917,0.879718,-0.00163461
6.11,0.858584,-0.00220889,0.882644,-0.0021455
6.12,0.861441,-0.00282045,0.885565,-0.0026607
6.13,0.864222,-0.00342196,0.888417,-0.00318531
6.14,0.866886,-0.00402496,0.891142,-0.00372475
6.15,0.869411,-0.00465046,0.893703,-0.00429606
6.16,0.871801,-0.00531117,0.8961,-0.00490561
6.17,0.874076,-0.00600257,0.898343,-0.00554609
6.18,0.876171,-0.0066165,0.900362,-0.00612678
6.19,0.878099,-0.00697426,0.90215,-0.00647461
6.2,0.88003,-0.00704946,0.903906,-0.00652806
6.21,0.881942,-0.0069437,0.905636,-0.00634786
6.22,0.883887,-0.00672155,0.907482,-0.00597911
6.23,0.886043,-0.00639473,0.909829,-0.00541024
6.24,0.888487,-0.0059722,0.912513,-0.00482801
6.25,0.89122,-0.00548329,0.915149,-0.00432829
6.26,0.894171,-0.00496201,0.918014,-0.0037913
6.27,0.897231,-0.00442017,0.921004,-0.00322608
6.28,0.900289,-0.00385849,0.924012,-0.00263834
6.29,0.903286,-0.00328067,0.92698,-0.00204148
6.3,0.906226,-0.00268356,0.929918,-0.00143975
6.31,0.90914,-0.0020645,0.932874,-0.000828239
6.32,0.912014,-0.00144376,0.935828,-0.000234972
6.33,0.914811,-0.000833296,0.938708,0.000311967
6.34,0.917489,-0.000219386,0.941455,0.000816673
6.35,0.920023,0.000419772,0.944033,0.0013141
6.36,0.922419,0.00109543,0.946445,0.00182836
6.37,0.924692,0.00180324,0.948703,0.0023664
6.38,0.926772,0.00242998,0.950719,0.00283982
6.39,0.928686,0.0027962,0.952506,0.00309594
6.4,0.930608,0.00287883,0.954262,0.00310769
6.41,0.932474,0.00277887,0.955962,0.00294242
6.42,0.934384,0.00256205,0.957803,0.0026718
6.43,0.936516,0.0022419,0.960186,0.00231633
6.44,0.938942,0.0018292,0.962896,0.0018687
6.45,0.941656,0.00135395,0.96553,0.0013778
6.46,0.944588,0.00084817,0.968386,0.000864166
6.47,0.947627,0.000321766,0.971361,0.000351452
6.48,0.950664,-0.000226144,0.974352,-0.00015444
6.49,0.953639,-0.000792498,0.977301,-0.000653038
6.5,0.956559,-0.00138036,0.980216,-0.00115072
6.51,0.959454,-0.00199105,0.983148,-0.00166112
6.52,0.962311,-0.00260338,0.986074,-0.00217694
6.53,0.965092,-0.00320554,0.988932,-0.0026989
6.54,0.967755,-0.00380907,0.991656,-0.00324171
6.55,0.970279,-0.00443501,0.994217,-0.00381307
6.56,0.972668,-0.00509603,0.996604,-0.00442353
6.57,0.974943,-0.00578766,0.998845,-0.00506023
6.58,0.977037,-0.00640202,1.00086,-0.00563646
6.59,0.978965,-0.00676045,1.00264,-0.0059842
6.6,0.980897,-0.00683649,1.00437,-0.00603381
6.61,0.982809,-0.0067317,1.00609,-0.00585442
6.62,0.984755,-0.00651067,1.00791,-0.00548783
6.63,0.986911,-0.00618511,1.01024,-0.00492983
6.64,0.989356,-0.00576401,1.01284,-0.00438602
6.65,0.992088,-0.00527671,1.0155,-0.00389072
6.66,0.99504,-0.00475715,1.01837,-0.00335923
6.67,0.9981,-0.00421706,1.02137,-0.00280579
6.68,1.00116,-0.00365711,1.02438,-0.002234
6.69,1.00416,-0.003081,1.02735,-0.00165089
6.7,1.0071,-0.00248556,1.03029,-0.00106152
6.71,1.01001,-0.00186821,1.03325,-0.000463641
6.72,1.01288,-0.00124922,1.03621,0.000116372
6.73,1.01568,-0.000640502,1.03911,0.000654148
6.74,1.01836,-2.82876e-05,1.04186,0.00115348
6.75,1.02089,0.000609221,1.04444,0.00165213
6.76,1.02329,0.00128324,1.04685,0.00217533
6.77,1.02556,0.00198943,1.0491,0.00272476
6.78,1.02764,0.00261483,1.05112,0.00321567
6.79,1.02955,0.00297999,1.0529,0.003496
6.8,1.03148,0.0030617,1.05464,0.00352893
6.81,1.03334,0.00296095,1.05632,0.00338376
6.82,1.03525,0.00274341,1.05815,0.00312571
6.83,1.03738,0.00242253,1.06052,0.0027699
6.84,1.03981,0.00200903,1.06322,0.00232719
6.85,1.04252,0.00153294,1.06586,0.00184197
6.86,1.04545,0.00102624,1.06872,0.00133397
6.87,1.04849,0.000498879,1.07169,0.000823588
6.88,1.05153,-4.99873e-05,1.07468,0.000315507
6.89,1.0545,-0.000617279,1.07763,-0.00018553
6.9,1.05742,-0.00120606,1.08054,-0.000687083
6.91,1.06032,-0.00181766,1.08347,-0.00120084
6.92,1.06317,-0.00243086,1.0864,-0.00172167
6.93,1.06595,-0.00303386,1.08925,-0.00224265
6.94,1.06862,-0.0036382,1.09198,-0.00277885
6.95,1.07114,-0.0042649,1.09454,-0.00334317
6.96,1.07353,-0.0049266,1.09693,-0.00394876
6.97,1.0758,-0.00561887,1.09918,-0.0045858
6.98,1.0779,-0.00623387,1.1012,-0.00516167
6.99,1.07982,-0.00659294,1.10298,-0.00550758
7,1.08175,-0.00666968,1.10473,-0.00556132
7.01,1.08362,-0.00656749,1.10643,-0.00539604
7.02,1.08553,-0.00634983,1.10826,-0.0050487
7.03,1.08766,-0.00602826,1.11061,-0.00450956
7.04,1.09008,-0.00561156,1.11322,-0.00397308
7.05,1.0928,-0.00512943,1.11585,-0.00347174
7.06,1.09572,-0.00461538,1.1187,-0.00293398
7.07,1.09876,-0.00408056,1.12167,-0.00237499
7.08,1.1018,-0.0035252,1.12465,-0.00179975
7.09,1.10477,-0.00295294,1.12759,-0.00121686
7.1,1.10769,-0.00236044,1.1305,-0.000628774
7.11,1.11058,-0.0017444,1.13343,-2.70943e-05
7.12,1.11344,-0.00112463,1.13636,0.00056231
7.13,1.11622,-0.000513654,1.13923,0.00111221
7.14,1.11888,0.00010221,1.14196,0.00162971
7.15,1.1214,0.000744908,1.14452,0.00214041
7.16,1.12379,0.00142583,1.14691,0.00267114
7.17,1.12605,0.00213968,1.14915,0.00322576
7.18,1.12811,0.0027691,1.15113,0.00371908
7.19,1.13001,0.00313594,1.15289,0.00399022
7.2,1.13192,0.00321845,1.15462,0.00400899
7.21,1.13378,0.00311719,1.1563,0.0038454
7.22,1.13569,0.0028982,1.15813,0.00356466
7.23,1.13782,0.0025752,1.16052,0.00317409
7.24,1.14025,0.00215894,1.16324,0.00271827
7.25,1.14297,0.00167978,1.16588,0.00224335
7.26,1.1459,0.00117004,1.16874,0.00174231
7.27,1.14894,0.000640028,1.17171,0.00123881
7.28,1.15197,8.87639e-05,1.17471,0.000735758
7.29,1.15495,-0.000480843,1.17766,0.000237253
7.3,1.15787,-0.00107201,1.18057,-0.000265427
7.31,1.16077,-0.001686,1.18351,-0.00078562
7.32,1.16362,-0.00230141,1.18644,-0.0013152
7.33,1.1664,-0.00290641,1.18929,-0.00184999
7.34,1.16907,-0.00351245,1.19202,-0.00239016
7.35,1.17159,-0.00414059,1.19458,-0.00296254
7.36,1.17398,-0.00480351,1.19697,-0.00357206
7.37,1.17625,-0.00549688,1.19922,-0.00421461
7.38,1.17835,-0.00611342,1.20124,-0.00479915
7.39,1.18028,-0.0064743,1.20302,-0.0051532
7.4,1.18221,-0.00655289,1.20477,-0.00522494
7.41,1.18408,-0.0064528,1.20646,-0.00507696
7.42,1.18599,-0.0062375,1.20827,-0.00475077
7.43,1.18812,-0.00591839,1.21061,-0.00424531
7.44,1.19054,-0.00550423,1.21331,-0.003695
7.45,1.19325,-0.00502465,1.21595,-0.00318212
7.46,1.19618,-0.00451314,1.21882,-0.002636
7.47,1.19922,-0.00398079,1.2218,-0.00207123
7.48,1.20225,-0.0034279,1.2248,-0.0014953
7.49,1.20522,-0.00285811,1.22775,-0.000916711
7.5,1.20814,-0.00226807,1.23067,-0.000337001
7.51,1.21103,-0.00165439,1.2336,0.00025119
7.52,1.21389,-0.00103684,1.23654,0.000822089
7.53,1.21667,-0.000427946,1.23941,0.00135766
7.54,1.21933,0.000185915,1.24214,0.00186211
7.55,1.22185,0.000826654,1.2447,0.0023624
7.56,1.22424,0.00150564,1.24709,0.00288208
7.57,1.2265,0.00221765,1.24932,0.00342683
7.58,1.22856,0.00284573,1.2513,0.00391131
7.59,1.23046,0.00321161,1.25305,0.00417411
7.6,1.23237,0.00329346,1.25476,0.00418086
7.61,1.23427,0.00319064,1.25648,0.00400059
7.62,1.23622,0.0029695,1.2583,0.00370072
7.63,1.23837,0.00264394,1.26065,0.00329008
7.64,1.24082,0.00222489,1.26328,0.00282387
7.65,1.24356,0.00174233,1.26596,0.00233422
7.66,1.24651,0.00122897,1.26886,0.00181972
7.67,1.24957,0.000695618,1.27187,0.00130151
7.68,1.25263,0.000141693,1.27491,0.000782743
7.69,1.25563,-0.000429883,1.27789,0.000269983
7.7,1.25857,-0.00102213,1.28084,-0.000241157
7.71,1.26149,-0.00163573,1.2838,-0.000765036
7.72,1.26436,-0.00224878,1.28675,-0.00128899
7.73,1.26716,-0.00285009,1.28963,-0.00180977
7.74,1.26983,-0.00345118,1.29238,-0.00233637
7.75,1.27237,-0.00407302,1.29496,-0.00288309
7.76,1.27477,-0.00472819,1.29737,-0.00346328
7.77,1.27706,-0.00541284,1.29962,-0.00407159
7.78,1.27917,-0.0060237,1.30165,-0.00462742
7.79,1.28111,-0.00638132,1.30345,-0.00496147
7.8,1.28306,-0.0064578,1.30519,-0.00501927
7.81,1.28493,-0.00635725,1.30685,-0.00487044
7.82,1.28684,-0.00614234,1.30865,-0.00455358
7.83,1.28897,-0.00582409,1.31095,-0.00405679
7.84,1.29139,-0.00541116,1.31361,-0.00352168
7.85,1.29409,-0.004933,1.31626,-0.00303657
7.86,1.29702,-0.0044228,1.31913,-0.00251574
7.87,1.30005,-0.00389133,1.32212,-0.00197224
7.88,1.30309,-0.00333907,1.32511,-0.00141277
7.89,1.30606,-0.00276984,1.32807,-0.000846201
7.9,1.30897,-0.00218044,1.33099,-0.000277946
7.91,1.31186,-0.00156736,1.33392,0.00030481
7.92,1.31471,-0.000950233,1.33685,0.000878778
7.93,1.31749,-0.00034153,1.33971,0.00142041
7.94,1.32016,0.000272419,1.34244,0.00193636
7.95,1.32268,0.000913489,1.345,0.00244991
7.96,1.32506,0.00159301,1.34739,0.00299511
7.97,1.32731,0.00230562,1.34962,0.0035642
7.98,1.32937,0.00293355,1.3516,0.00406807
7.99,1.33127,0.00329889,1.35333,0.00434929
8,1.33318,0.00338008,1.35504,0.00437318
8.01,1.33504,0.00327753,1.35669,0.00421055
8.02,1.33695,0.00305722,1.35849,0.00392901
8.03,1.33908,0.00273293,1.36083,0.0035344
8.04,1.34151,0.00231547,1.36347,0.00307146
8.05,1.34422,0.00183521,1.36613,0.00257558
8.06,1.34715,0.00132446,1.369,0.00205521
8.07,1.35019,0.000793488,1.372,0.00153309
8.08,1.35323,0.000241253,1.375,0.00101366
8.09,1.35621,-0.000329385,1.37796,0.000499277
8.1,1.35913,-0.000921629,1.38089,-1.57334e-05
8.11,1.36202,-0.00153669,1.38383,-0.000544605
8.12,1.36488,-0.00215314,1.38676,-0.00107181
8.13,1.36766,-0.00275917,1.38962,-0.00159386
8.14,1.37032,-0.00336624,1.39234,-0.00211915
8.15,1.37284,-0.00399541,1.39489,-0.00267021
8.16,1.37523,-0.0046594,1.39728,-0.00325473
8.17,1.37751,-0.00535384,1.39952,-0.0038727
8.18,1.3796,-0.0059712,1.40153,-0.00443079
8.19,1.38153,-0.00633261,1.4033,-0.00476002
8.2,1.38346,-0.00641144,1.40503,-0.00480523
8.21,1.38533,-0.0063112,1.40669,-0.00463735
8.22,1.38724,-0.00609553,1.40848,-0.00429772
8.23,1.38937,-0.00577586,1.41078,-0.00377904
8.24,1.3918,-0.00536095,1.41346,-0.00322926
8.25,1.39451,-0.00488046,1.41611,-0.00273211
8.26,1.39744,-0.00436789,1.41898,-0.00220181
8.27,1.40047,-0.00383445,1.42196,-0.00165318
8.28,1.40351,-0.00328046,1.42495,-0.00109352
8.29,1.40648,-0.00270959,1.42789,-0.000531102
8.3,1.4094,-0.0021185,1.4308,3.60972e-05
8.31,1.41229,-0.00150384,1.43373,0.000617642
8.32,1.41515,-0.000885442,1.43665,0.00118893
8.33,1.41793,-0.000275787,1.43952,0.00173037
8.34,1.42059,0.000338763,1.44225,0.00224906
8.35,1.42311,0.000980125,1.44481,0.00276786
8.36,1.42549,0.00165966,1.4472,0.00331013
8.37,1.42775,0.00237217,1.44943,0.00387934
8.38,1.42982,0.0030009,1.45142,0.0043856
8.39,1.43172,0.00336757,1.45318,0.00467432
8.4,1.43363,0.00345028,1.4549,0.00470643
8.41,1.43549,0.00334966,1.45658,0.00454988
8.42,1.4374,0.00313163,1.4584,0.00427749
8.43,1.43953,0.00280983,1.46076,0.00389421
8.44,1.44196,0.00239498,1.46347,0.00342359
8.45,1.44467,0.00191737,1.46612,0.00291977
8.46,1.4476,0.00140927,1.469,0.00239341
8.47,1.45064,0.00088088,1.47199,0.00186614
8.48,1.45368,0.000331215,1.47499,0.00134366
8.49,1.45665,-0.000236839,1.47794,0.000824685
8.5,1.45957,-0.000826494,1.48086,0.000303382
8.51,1.46247,-0.00143904,1.48379,-0.000227593
8.52,1.46532,-0.00205312,1.48672,-0.00075417
8.53,1.4681,-0.00265688,1.48957,-0.00127459
8.54,1.47077,-0.00326176,1.4923,-0.00179085
8.55,1.47329,-0.00388876,1.49486,-0.00232855
8.56,1.47568,-0.00455058,1.49726,-0.0029014
8.57,1.47795,-0.00524289,1.4995,-0.00351097
8.58,1.48005,-0.0058586,1.50151,-0.00405857
8.59,1.48198,-0.0062188,1.50328,-0.00437238
8.6,1.48391,-0.00629679,1.50501,-0.0044088
8.61,1.48582,-0.00619428,1.50671,-0.00423423
8.62,1.48777,-0.00597586,1.50853,-0.00389137
8.63,1.48992,-0.00565314,1.51083,-0.00337334
8.64,1.49237,-0.00523504,1.51343,-0.00284974
8.65,1.4951,-0.00475085,1.5161,-0.00235645
8.66,1.49805,-0.00423442,1.51899,-0.00182869
8.67,1.50111,-0.0036974,1.52199,-0.00128065
8.68,1.50417,-0.00314049,1.52501,-0.000718709
8.69,1.50716,-0.00256739,1.52798,-0.000151415
8.7,1.5101,-0.00197491,1.53091,0.0004251
8.71,1.51301,-0.00136032,1.53386,0.00101613
8.72,1.51589,-0.000743854,1.53681,0.00159365
8.73,1.51868,-0.000137423,1.53969,0.00213644
8.74,1.52136,0.000472684,1.54244,0.00265549
8.75,1.52389,0.00110821,1.54502,0.00317447
8.76,1.52629,0.00178032,1.54743,0.00371578
8.77,1.52856,0.00248472,1.54969,0.00428311
8.78,1.53064,0.00310881,1.5517,0.00478521
8.79,1.53255,0.00347306,1.55348,0.00506956
8.8,1.53448,0.0035541,1.55523,0.00509796
8.81,1.53634,0.00345299,1.55692,0.0049405
8.82,1.53825,0.00323529,1.55873,0.0046592
8.83,1.54038,0.00291432,1.56108,0.00427022
8.84,1.5428,0.00250074,1.56378,0.00380326
8.85,1.54552,0.00202454,1.56643,0.00331653
8.86,1.54845,0.00151769,1.56931,0.00280537
8.87,1.55148,0.000990106,1.5723,0.00228734
8.88,1.55452,0.000440985,1.5753,0.00176503
8.89,1.55749,-0.000126589,1.57826,0.00124446
8.9,1.56041,-0.000715702,1.58118,0.000722776
8.91,1.5633,-0.00132778,1.58411,0.000189956
8.92,1.56616,-0.00194164,1.58703,-0.000341947
8.93,1.56894,-0.00254543,1.58989,-0.000870872
8.94,1.5716,-0.00315064,1.59261,-0.00140257
8.95,1.57412,-0.00377825,1.59517,-0.00195471
8.96,1.57651,-0.00444086,1.59757,-0.00254021
8.97,1.57878,-0.00513404,1.5998,-0.00315495
8.98,1.58088,-0.00574993,1.60181,-0.00371239
8.99,1.5828,-0.00610986,1.60358,-0.0040459
9,1.58473,-0.00618743,1.6053,-0.00409538
9.01,1.5866,-0.00608601,1.60697,-0.00393604
9.02,1.58851,-0.00586911,1.60875,-0.00360414
9.03,1.59064,-0.00554833,1.61107,-0.00309965
9.04,1.59306,-0.00513246,1.61367,-0.00258988
9.05,1.59578,-0.00465117,1.61631,-0.0021097
9.06,1.5987,-0.00413798,1.61918,-0.00159747
9.07,1.60174,-0.00360399,1.62216,-0.00106519
9.08,1.60478,-0.00304944,1.62516,-0.000518925
9.09,1.60775,-0.00247794,1.6281,3.28139e-05
9.1,1.61067,-0.00188618,1.63102,0.000594413
9.11,1.61356,-0.00127086,1.63396,0.00117126
9.12,1.61641,-0.000651795,1.63689,0.00174066
9.13,1.6192,-4.1496e-05,1.63976,0.0022805
9.14,1.62186,0.000573708,1.64249,0.00280233
9.15,1.62438,0.00121576,1.64505,0.0033295
9.16,1.62676,0.00189606,1.64744,0.00388678
9.17,1.62902,0.00260933,1.64967,0.0044735
9.18,1.63109,0.00323846,1.65166,0.00500068
9.19,1.63299,0.00360522,1.65342,0.00530424
9.2,1.6349,0.0036877,1.65514,0.00535313
9.21,1.63676,0.00358645,1.65682,0.00521174
9.22,1.63867,0.00336752,1.65864,0.00494611
9.23,1.6408,0.00304455,1.66101,0.00455971
9.24,1.64323,0.00262825,1.66373,0.00408697
9.25,1.64594,0.00214899,1.66638,0.00358334
9.26,1.64887,0.00163906,1.66924,0.00305791
9.27,1.65191,0.0011088,1.67222,0.00252762
9.28,1.65495,0.000557268,1.67522,0.00199721
9.29,1.65793,-1.26211e-05,1.67816,0.00146825
9.3,1.66085,-0.000604071,1.68107,0.000937487
9.31,1.66374,-0.00121832,1.684,0.000398037
9.32,1.6666,-0.00183395,1.68692,-0.000137721
9.33,1.66938,-0.00243914,1.68977,-0.000666085
9.34,1.67204,-0.00304534,1.6925,-0.00119003
9.35,1.67456,-0.00367357,1.69506,-0.00173244
9.36,1.67695,-0.00433652,1.69747,-0.00230504
9.37,1.67923,-0.00502988,1.69971,-0.00291093
9.38,1.68132,-0.00564667,1.70174,-0.00345825
9.39,1.68325,-0.00600801,1.70353,-0.00377688
9.4,1.68518,-0.0060872,1.70528,-0.00381757
9.41,1.68705,-0.0059878,1.70696,-0.00365065
9.42,1.68896,-0.00577329,1.70877,-0.00331238
9.43,1.69109,-0.00545509,1.71109,-0.00280548
9.44,1.69352,-0.00504194,1.71378,-0.00226962
9.45,1.69623,-0.00456346,1.71641,-0.00178648
9.46,1.69916,-0.00405311,1.71926,-0.00126869
9.47,1.70219,-0.00352191,1.72224,-0.000732743
9.48,1.70523,-0.00297014,1.72522,-0.000181245
9.49,1.7082,-0.00240145,1.72816,0.000378168
9.5,1.71111,-0.00181248,1.73107,0.000948075
9.51,1.71401,-0.00119988,1.73399,0.00153055
9.52,1.71686,-0.000583424,1.73691,0.00210413
9.53,1.71964,2.43849e-05,1.73977,0.00264967
9.54,1.72231,0.000637183,1.74251,0.00317044
9.55,1.72483,0.00127687,1.74507,0.00369662
9.56,1.72721,0.00195481,1.74747,0.00425031
9.57,1.72947,0.00266579,1.74971,0.00483218
9.58,1.73153,0.00329314,1.75171,0.00534778
9.59,1.73343,0.00365855,1.75347,0.00564151
9.6,1.73534,0.00374004,1.7552,0.00567586
9.61,1.73725,0.00363694,1.75692,0.00551853
9.62,1.73919,0.0034156,1.75876,0.00523193
