t,err_imu_only,err_contact
46.26,1.7953,0.0172858
46.27,1.79512,0.017192
46.28,1.79508,0.0168968
46.29,1.79484,0.016953
46.3,1.79461,0.0168336
46.31,1.79437,0.0168175
46.32,1.79429,0.0168736
46.33,1.79441,0.0167059
46.34,1.79458,0.0166526
46.35,1.79514,0.0161307
46.36,1.79537,0.0160522
46.37,1.79552,0.015892
46.38,1.79593,0.015544
46.39,1.79653,0.0147745
46.4,1.79674,0.0143925
46.41,1.79734,0.0136923
46.42,1.79765,0.0138826
46.43,1.79779,0.0152943
46.44,1.7978,0.0167091
46.45,1.79813,0.0163317
46.46,1.79795,0.0163403
46.47,1.79775,0.0161543
46.48,1.79779,0.0157251
46.49,1.79755,0.015506
46.5,1.79745,0.0152414
46.51,1.79741,0.0149646
46.52,1.79748,0.0147275
46.53,1.79783,0.0143762
46.54,1.79812,0.014124
46.55,1.79814,0.0141108
46.56,1.79854,0.0137402
46.57,1.79903,0.0132738
46.58,1.79949,0.0128386
46.59,1.80027,0.0122882
46.6,1.80113,0.0116207
46.61,1.802,0.0107072
46.62,1.80237,0.0103198
46.63,1.8026,0.0106913
46.64,1.80289,0.0112685
46.65,1.80253,0.011573
46.66,1.80223,0.0116565
46.67,1.80224,0.0113903
46.68,1.80205,0.0112856
46.69,1.80167,0.0113941
46.7,1.80172,0.0110342
46.71,1.80179,0.0107981
46.72,1.8021,0.0104235
46.73,1.80234,0.01021
46.74,1.80246,0.0101733
46.75,1.80271,0.010093
46.76,1.80327,0.00973996
46.77,1.8038,0.00943751
46.78,1.80451,0.00889196
46.79,1.80503,0.00834735
46.8,1.80528,0.00802056
46.81,1.80594,0.00747691
46.82,1.80649,0.00761031
46.83,1.80652,0.00954158
46.84,1.80646,0.0110342
46.85,1.80628,0.0110512
46.86,1.80648,0.0106492
46.87,1.80637,0.0104353
46.88,1.80619,0.0102856
46.89,1.8059,0.0101983
46.9,1.80607,0.00967058
46.91,1.80578,0.00977641
46.92,1.80565,0.00988158
46.93,1.806,0.0095932
46.94,1.8066,0.00922698
46.95,1.80683,0.00923478
46.96,1.80734,0.0088955
46.97,1.80793,0.00857461
46.98,1.80837,0.00852037
46.99,1.80881,0.00852561
47,1.80982,0.00805814
47.01,1.81049,0.00746462
47.02,1.81127,0.00720049
47.03,1.81135,0.00780663
47.04,1.81129,0.00893292
47.05,1.81138,0.00894578
47.06,1.81158,0.00873626
47.07,1.81171,0.00839517
47.08,1.81168,0.00808475
47.09,1.81148,0.00769638
47.1,1.81142,0.00736273
47.11,1.81108,0.00737133
47.12,1.81104,0.00718455
47.13,1.81116,0.00710778
47.14,1.8116,0.00710271
47.15,1.81187,0.00731255
47.16,1.81251,0.00720172
47.17,1.81301,0.00722462
47.18,1.81351,0.00732276
47.19,1.81426,0.00712918
47.2,1.81497,0.00695414
47.21,1.81572,0.00661516
47.22,1.81561,0.00713549
47.23,1.81581,0.00848098
47.24,1.81607,0.00947666
47.25,1.81589,0.00961291
47.26,1.81588,0.00934206
47.27,1.81532,0.00953091
47.28,1.81504,0.00943585
47.29,1.8148,0.00953985
47.3,1.81456,0.009682
47.31,1.81447,0.00974038
47.32,1.81423,0.0101245
47.33,1.81453,0.0100915
47.34,1.81462,0.0103601
47.35,1.81495,0.0103713
47.36,1.81533,0.0104192
47.37,1.81592,0.0102351
47.38,1.81635,0.0102086
47.39,1.81739,0.00998499
47.4,1.81834,0.00989884
47.41,1.81899,0.00975365
47.42,1.8195,0.00976567
47.43,1.81997,0.01038
47.44,1.82043,0.0108316
47.45,1.82029,0.0108236
47.46,1.82035,0.0108859
47.47,1.81994,0.0109601
47.48,1.81965,0.0108491
47.49,1.81943,0.0108759
47.5,1.81935,0.0107646
47.51,1.8191,0.0106917
47.52,1.81915,0.0102989
47.53,1.81959,0.00999735
47.54,1.82,0.00974431
47.55,1.82046,0.00945411
47.56,1.821,0.00919449
47.57,1.82132,0.00954491
47.58,1.82183,0.00977828
47.59,1.8226,0.0095459
47.6,1.82313,0.00975985
47.61,1.82396,0.00954255
47.62,1.82435,0.0093371
47.63,1.82417,0.00967544
47.64,1.82418,0.0107006
47.65,1.82372,0.0110763
47.66,1.82374,0.0109937
47.67,1.82357,0.0107967
47.68,1.82328,0.0106422
47.69,1.82289,0.0105822
47.7,1.82227,0.0106931
47.71,1.82251,0.0103887
47.72,1.82258,0.0104468
47.73,1.82299,0.0105212
47.74,1.82333,0.0106814
47.75,1.82362,0.0105547
47.76,1.82422,0.0103161
47.77,1.8249,0.0104573
47.78,1.82528,0.010547
47.79,1.82609,0.0102825
47.8,1.82691,0.010272
47.81,1.82766,0.01026
47.82,1.82828,0.0101086
47.83,1.82866,0.0104631
47.84,1.8288,0.0108794
47.85,1.82872,0.0110511
47.86,1.82877,0.0110862
47.87,1.82837,0.0112099
47.88,1.82822,0.0110018
47.89,1.82796,0.0107513
47.9,1.82804,0.0102729
47.91,1.8282,0.0100794
47.92,1.82802,0.010103
47.93,1.82806,0.0101176
47.94,1.82834,0.00985449
47.95,1.8285,0.00992335
47.96,1.82919,0.00992269
47.97,1.82998,0.00988977
47.98,1.83066,0.00998333
47.99,1.83133,0.00989002
48,1.83219,0.00989348
48.01,1.83291,0.00959854
48.02,1.83331,0.00961201
48.03,1.83346,0.0100617
48.04,1.83391,0.0105898
48.05,1.83394,0.0104466
48.06,1.834,0.0103941
48.07,1.8339,0.0102376
48.08,1.83341,0.010323
48.09,1.83333,0.0104247
48.1,1.83304,0.0105541
48.11,1.83262,0.0106389
48.12,1.83267,0.0107555
48.13,1.83278,0.010568
48.14,1.83307,0.0105738
48.15,1.83312,0.0102863
48.16,1.83343,0.0105807
48.17,1.83359,0.0108303
48.18,1.83402,0.0107665
48.19,1.83511,0.0104099
48.2,1.83596,0.0106002
48.21,1.83649,0.0103585
48.22,1.83682,0.0101738
48.23,1.83716,0.0110314
48.24,1.83724,0.0114493
48.25,1.83743,0.011438
48.26,1.83748,0.0112404
48.27,1.83738,0.0112136
48.28,1.83714,0.0113644
48.29,1.83679,0.0111538
48.3,1.83657,0.0106218
48.31,1.83633,0.0106066
48.32,1.83661,0.0104613
48.33,1.83652,0.0104106
48.34,1.83675,0.0103134
48.35,1.83722,0.00999161
48.36,1.83766,0.00977128
48.37,1.83819,0.00960017
48.38,1.83875,0.00940741
48.39,1.8393,0.00938724
48.4,1.83952,0.00946523
48.41,1.84008,0.00938051
48.42,1.84056,0.00927346
48.43,1.84066,0.00999434
48.44,1.8406,0.0107083
48.45,1.84077,0.0107058
48.46,1.84048,0.0109276
48.47,1.84007,0.0111136
48.48,1.83965,0.0112717
48.49,1.8393,0.0113319
48.5,1.83929,0.0112386
48.51,1.83939,0.0111513
48.52,1.83951,0.0112598
48.53,1.83963,0.0112946
48.54,1.83991,0.0111896
48.55,1.84009,0.0111779
48.56,1.84049,0.0109785
48.57,1.84087,0.0110393
48.58,1.84117,0.0110994
48.59,1.84185,0.0109886
48.6,1.84253,0.0110302
48.61,1.84318,0.0109873
48.62,1.84379,0.0108031
48.63,1.84405,0.0110332
48.64,1.84429,0.0115846
48.65,1.84416,0.011486
48.66,1.84398,0.011388
48.67,1.84368,0.011068
48.68,1.84372,0.0108917
48.69,1.84346,0.010599
48.7,1.84306,0.0102124
48.71,1.84309,0.0100347
48.72,1.84304,0.00981946
48.73,1.8431,0.00991632
48.74,1.84329,0.00994662
48.75,1.84336,0.00995967
48.76,1.84398,0.00986583
48.77,1.84434,0.0100607
48.78,1.84503,0.00995242
48.79,1.84544,0.00973481
48.8,1.84613,0.00962022
48.81,1.84694,0.00951619
48.82,1.84726,0.00928667
48.83,1.84744,0.0102229
48.84,1.84746,0.0112306
48.85,1.84755,0.0111738
48.86,1.84723,0.0109859
48.87,1.8469,0.0110439
48.88,1.84625,0.0111011
48.89,1.84587,0.0114603
48.9,1.84569,0.0114587
48.91,1.84558,0.0115537
48.92,1.8458,0.0118036
48.93,1.84601,0.0117521
48.94,1.8464,0.0118131
48.95,1.84693,0.0116116
48.96,1.84711,0.0119293
48.97,1.84748,0.0116533
48.98,1.8481,0.0117039
48.99,1.84858,0.0113449
49,1.84935,0.0113882
49.01,1.84988,0.0111457
49.02,1.85047,0.0108245
49.03,1.85062,0.0111125
49.04,1.85066,0.0116703
49.05,1.85083,0.0114623
49.06,1.85078,0.0116441
49.07,1.85092,0.0114393
49.08,1.85036,0.0117207
49.09,1.85031,0.0117427
49.1,1.84997,0.0115947
49.11,1.84976,0.0119116
49.12,1.84979,0.0119409
49.13,1.84973,0.0118564
49.14,1.85009,0.0118654
49.15,1.85024,0.0120878
49.16,1.85051,0.0123112
49.17,1.85093,0.0125388
49.18,1.85157,0.0123994
49.19,1.85245,0.0123149
49.2,1.8532,0.0121774
49.21,1.85411,0.0119713
49.22,1.85498,0.0118413
49.23,1.8551,0.0122433
49.24,1.85527,0.013113
49.25,1.85542,0.013176
49.26,1.85536,0.013239
49.27,1.85514,0.0131831
49.28,1.85471,0.0131394
49.29,1.85416,0.013292
49.3,1.85387,0.0132274
49.31,1.85381,0.0130366
49.32,1.8536,0.0131413
49.33,1.85404,0.0128875
49.34,1.8545,0.0128829
49.35,1.85515,0.0129579
49.36,1.8555,0.0125584
49.37,1.85555,0.0125543
49.38,1.85592,0.0125249
49.39,1.8563,0.0123525
49.4,1.85686,0.0120602
49.41,1.85739,0.0116436
49.42,1.8577,0.0114767
49.43,1.85817,0.0113988
49.44,1.85845,0.0116867
49.45,1.85862,0.0119277
49.46,1.85829,0.0119314
49.47,1.85809,0.0116669
49.48,1.85795,0.0115693
49.49,1.85764,0.0112464
49.5,1.85732,0.0111002
49.51,1.8572,0.0109769
49.52,1.85725,0.0109824
49.53,1.85752,0.0110955
49.54,1.85752,0.0111672
49.55,1.85793,0.0114127
49.56,1.85835,0.0112958
49.57,1.85893,0.0113
49.58,1.85951,0.0111361
49.59,1.86045,0.0108783
49.6,1.86131,0.010728
49.61,1.86177,0.0105386
49.62,1.86219,0.010206
49.63,1.8624,0.0109631
49.64,1.86278,0.0117015
49.65,1.86285,0.0116134
49.66,1.86284,0.0117403
49.67,1.8627,0.0115462
49.68,1.8624,0.0111531
49.69,1.86195,0.0110552
49.7,1.86193,0.0109556
49.71,1.86166,0.0108388
49.72,1.86186,0.010698
49.73,1.86192,0.0106178
49.74,1.86217,0.0106195
49.75,1.86231,0.0105062
49.76,1.8626,0.0108526
49.77,1.86288,0.0106276
49.78,1.8635,0.0105883
49.79,1.86448,0.0101124
49.8,1.86518,0.0102967
49.81,1.866,0.00998031
49.82,1.86685,0.00978217
49.83,1.86709,0.00970577
49.84,1.86745,0.0101748
49.85,1.8677,0.0103279
49.86,1.86766,0.00992868
49.87,1.86774,0.00995255
49.88,1.86753,0.00977326
49.89,1.86767,0.00957609
49.9,1.86766,0.0096625
49.91,1.8677,0.00957555
49.92,1.86774,0.00942913
49.93,1.86779,0.00928891
49.94,1.86811,0.00963283
49.95,1.86857,0.0099961
49.96,1.86877,0.0096916
49.97,1.8691,0.0098125
49.98,1.86977,0.00991687
49.99,1.87051,0.0100023
50,1.87084,0.0102356
50.01,1.87123,0.00968955
50.02,1.8718,0.00939321
50.03,1.87207,0.0101793
50.04,1.87233,0.0109258
50.05,1.87238,0.0108985
50.06,1.87218,0.0108647
50.07,1.87209,0.0104469
50.08,1.87163,0.0105115
50.09,1.87135,0.0105335
50.1,1.87089,0.0102527
50.11,1.87082,0.0103289
50.12,1.87121,0.0105831
50.13,1.8715,0.010573
50.14,1.87182,0.0107011
50.15,1.87213,0.0106862
50.16,1.87239,0.0105907
50.17,1.87284,0.0105729
50.18,1.87343,0.0103874
50.19,1.87407,0.0103518
50.2,1.87487,0.0100885
50.21,1.87545,0.00976035
50.22,1.87595,0.00939965
50.23,1.87627,0.00958723
50.24,1.87641,0.0102375
50.25,1.87659,0.0100335
50.26,1.87663,0.00962769
50.27,1.87671,0.00962709
50.28,1.87666,0.00976996
50.29,1.87658,0.00968783
50.3,1.87652,0.0096172
50.31,1.8761,0.00948015
50.32,1.87615,0.00947538
50.33,1.87606,0.00950738
50.34,1.87639,0.00977085
50.35,1.87673,0.00997586
50.36,1.87703,0.00991095
50.37,1.87735,0.00993345
50.38,1.87787,0.0099177
50.39,1.87842,0.0102505
50.4,1.87945,0.0101076
50.41,1.88015,0.0101066
50.42,1.88045,0.0101806
50.43,1.8809,0.0106108
50.44,1.88118,0.0117902
50.45,1.88118,0.0116618
50.46,1.881,0.0116829
50.47,1.88067,0.0118477
50.48,1.88032,0.0118097
50.49,1.88,0.0115052
50.5,1.87963,0.0112956
50.51,1.87969,0.0110512
50.52,1.87981,0.010944
50.53,1.87973,0.0111607
50.54,1.87993,0.0114425
50.55,1.88037,0.0114161
50.56,1.88072,0.0111878
50.57,1.88139,0.0110068
50.58,1.88199,0.011035
50.59,1.88268,0.0111004
50.6,1.88326,0.0107349
50.61,1.88402,0.0104474
50.62,1.88472,0.0102934
50.63,1.88506,0.0102382
50.64,1.8855,0.0105244
50.65,1.88584,0.0104558
50.66,1.88571,0.0103366
50.67,1.88551,0.010435
50.68,1.88514,0.0103608
50.69,1.88487,0.0101273
50.7,1.88461,0.0097638
50.71,1.8845,0.00936432
50.72,1.88446,0.00939822
50.73,1.88482,0.00936013
50.74,1.88541,0.00961624
50.75,1.88563,0.00999194
50.76,1.88562,0.009717
50.77,1.88596,0.00956112
50.78,1.8867,0.00945776
50.79,1.88726,0.00935924
50.8,1.88797,0.00914109
50.81,1.88878,0.00883623
50.82,1.88928,0.00848651
50.83,1.88964,0.00924323
50.84,1.8898,0.00989493
50.85,1.89013,0.00967462
50.86,1.89005,0.00945401
50.87,1.88978,0.00931981
50.88,1.88951,0.00944923
50.89,1.88914,0.00932424
50.9,1.88898,0.00966253
50.91,1.88911,0.00981951
50.92,1.88895,0.00976912
50.93,1.88947,0.00993384
50.94,1.89012,0.00980832
50.95,1.89055,0.0100324
50.96,1.8912,0.00989606
50.97,1.89163,0.010145
50.98,1.89222,0.0102008
50.99,1.89324,0.0102883
51,1.89403,0.0100687
51.01,1.89502,0.0100012
51.02,1.89531,0.00992496
51.03,1.8959,0.0104087
51.04,1.89628,0.0109236
51.05,1.89647,0.0109178
51.06,1.89657,0.0108726
51.07,1.89658,0.0109736
51.08,1.89645,0.0105635
51.09,1.89637,0.0106245
51.1,1.89604,0.0103464
51.11,1.89594,0.010179
51.12,1.89607,0.00997312
51.13,1.8961,0.00985033
51.14,1.89659,0.00977303
51.15,1.89664,0.00958505
51.16,1.89693,0.00976595
51.17,1.89739,0.00958688
51.18,1.89793,0.00965022
51.19,1.89888,0.00939628
51.2,1.89973,0.00905461
51.21,1.90022,0.00854927
51.22,1.90068,0.00832537
51.23,1.90064,0.00897579
51.24,1.90091,0.00967669
51.25,1.90129,0.00945983
51.26,1.9009,0.0091548
51.27,1.90076,0.00914357
51.28,1.9004,0.00906178
51.29,1.90018,0.0090961
51.3,1.90008,0.0090677
51.31,1.9,0.0089775
51.32,1.90006,0.00928675
51.33,1.9005,0.0090294
51.34,1.90091,0.00906866
51.35,1.90114,0.00898198
51.36,1.90162,0.00930283
51.37,1.90222,0.00925749
51.38,1.90274,0.00923903
51.39,1.9033,0.0090155
51.4,1.90431,0.00916373
51.41,1.90499,0.00905377
51.42,1.90549,0.00876678
51.43,1.90594,0.00916692
51.44,1.90656,0.00987401
51.45,1.90668,0.00984722
51.46,1.90673,0.00987906
51.47,1.90663,0.00971751
51.48,1.90631,0.00955463
51.49,1.90602,0.00950169
51.5,1.90589,0.00945329
51.51,1.90554,0.00926154
51.52,1.90551,0.00917923
51.53,1.90558,0.00922786
51.54,1.90602,0.00923466
51.55,1.90635,0.00926318
51.56,1.90671,0.00940014
51.57,1.90728,0.00970046
51.58,1.90823,0.00969654
51.59,1.90896,0.0095397
51.6,1.91003,0.00985678
51.61,1.91116,0.0100514
51.62,1.91165,0.0101822
51.63,1.91197,0.0109976
51.64,1.91241,0.0118176
51.65,1.91274,0.0118662
51.66,1.91274,0.0119141
51.67,1.91256,0.0118487
51.68,1.91229,0.0118318
51.69,1.91198,0.0116764
51.7,1.91156,0.0113648
51.71,1.91145,0.0115095
51.72,1.91183,0.011531
51.73,1.9121,0.0115962
51.74,1.91252,0.0114779
51.75,1.91321,0.0113845
51.76,1.91378,0.0115377
51.77,1.91428,0.0117057
51.78,1.91503,0.0115934
51.79,1.91584,0.0115745
51.8,1.91663,0.0112768
51.81,1.91706,0.0110183
51.82,1.91792,0.010641
51.83,1.91865,0.0108723
51.84,1.91923,0.0114785
51.85,1.91963,0.0116829
51.86,1.91953,0.0115893
51.87,1.91969,0.0115427
51.88,1.91949,0.0115778
51.89,1.91895,0.0110765
51.9,1.91889,0.0107276
51.91,1.9187,0.0105943
51.92,1.91878,0.0108736
51.93,1.91879,0.0108481
51.94,1.9188,0.0106109
51.95,1.91932,0.0109574
51.96,1.91965,0.0109698
51.97,1.92007,0.0113561
51.98,1.92116,0.0114868
51.99,1.92247,0.0116672
52,1.92338,0.0116048
52.01,1.92384,0.0111462
52.02,1.9241,0.0107572
52.03,1.9244,0.0112729
52.04,1.92434,0.0119859
52.05,1.92464,0.011876
52.06,1.92472,0.0121153
52.07,1.92448,0.0121453
52.08,1.92412,0.0121933
52.09,1.92377,0.0123123
52.1,1.9238,0.0121659
52.11,1.92389,0.012235
52.12,1.92412,0.0122303
52.13,1.92426,0.0124838
52.14,1.92498,0.0123419
52.15,1.92551,0.0123251
52.16,1.92601,0.0122242
52.17,1.92641,0.0117305
52.18,1.92667,0.0114233
52.19,1.92735,0.0111874
52.2,1.928,0.0109019
52.21,1.92857,0.0102762
52.22,1.92894,0.00987873
52.23,1.92925,0.00981405
52.24,1.92937,0.0101112
52.25,1.92972,0.0100779
52.26,1.92993,0.0101697
52.27,1.92973,0.0102858
52.28,1.92971,0.0103319
52.29,1.92972,0.00996474
52.3,1.92946,0.00964134
52.31,1.92931,0.00936078
52.32,1.92922,0.00931423
52.33,1.92963,0.00960264
52.34,1.92979,0.00960375
52.35,1.92983,0.00995648
52.36,1.93032,0.0105094
52.37,1.93102,0.0103581
52.38,1.93172,0.0104726
52.39,1.93232,0.0101976
52.4,1.9331,0.00984536
52.41,1.93356,0.0094336
52.42,1.93418,0.00954286
52.43,1.93474,0.0101222
52.44,1.9354,0.0109908
52.45,1.93576,0.0111507
52.46,1.93603,0.011256
52.47,1.93574,0.0113639
52.48,1.93549,0.011461
52.49,1.93527,0.0114407
52.5,1.93523,0.0115096
52.51,1.93523,0.0111624
52.52,1.93519,0.0109324
52.53,1.93545,0.0111707
52.54,1.93582,0.0111729
52.55,1.93645,0.0112449
52.56,1.93735,0.0112471
52.57,1.93746,0.0110209
52.58,1.93775,0.0109211
52.59,1.93837,0.0112326
52.6,1.93878,0.0108935
52.61,1.93927,0.0104233
52.62,1.93954,0.00999569
52.63,1.94049,0.0100047
52.64,1.94084,0.0104971
52.65,1.94119,0.010621
52.66,1.94116,0.0103336
52.67,1.94089,0.00992368
52.68,1.9408,0.00966955
52.69,1.94074,0.00965409
52.7,1.94088,0.00976413
52.71,1.94081,0.00965454
52.72,1.94092,0.0096758
52.73,1.94106,0.00970164
52.74,1.94132,0.0101244
52.75,1.94183,0.0105123
52.76,1.94239,0.0111065
52.77,1.94304,0.0114732
52.78,1.94359,0.0114222
52.79,1.94467,0.0113908
52.8,1.94598,0.0113719
52.81,1.94689,0.0112766
52.82,1.94748,0.010981
52.83,1.94793,0.0114998
52.84,1.94848,0.0123088
52.85,1.94891,0.0123698
52.86,1.94896,0.0123
52.87,1.94896,0.0123815
52.88,1.94878,0.0124274
52.89,1.9485,0.0121866
52.9,1.9482,0.0120301
52.91,1.94792,0.01197
52.92,1.9479,0.0119528
52.93,1.94808,0.0120901
52.94,1.94841,0.0120031
52.95,1.94858,0.0118774
52.96,1.94886,0.0117157
52.97,1.94939,0.0117714
52.98,1.94983,0.0114124
52.99,1.95053,0.0112053
53,1.95111,0.0106453
53.01,1.95163,0.00994653
53.02,1.95218,0.00952059
53.03,1.95246,0.00931665
53.04,1.95303,0.009693
53.05,1.95337,0.0098662
53.06,1.95381,0.00997283
53.07,1.95407,0.0101141
53.08,1.95383,0.00993757
53.09,1.95383,0.00953731
53.1,1.95426,0.00978448
53.11,1.95418,0.00945774
53.12,1.95425,0.0095057
53.13,1.9544,0.00936186
53.14,1.9547,0.00938082
53.15,1.95491,0.00936452
53.16,1.95556,0.00948625
53.17,1.9562,0.0096909
53.18,1.95673,0.00971249
53.19,1.95759,0.00950943
53.2,1.95886,0.00946233
53.21,1.95969,0.00898467
53.22,1.96065,0.00900123
53.23,1.96114,0.00936572
53.24,1.96199,0.010313
53.25,1.96238,0.0103182
53.26,1.96244,0.0102531
53.27,1.96267,0.010197
53.28,1.96247,0.0100074
53.29,1.96233,0.00978457
53.3,1.96202,0.00958075
53.31,1.96206,0.00946271
53.32,1.96232,0.00942344
53.33,1.96269,0.00925013
53.34,1.96322,0.00932642
53.35,1.96382,0.00910606
53.36,1.96429,0.00898503
53.37,1.96489,0.00888397
53.38,1.96546,0.00883322
53.39,1.96578,0.00864479
53.4,1.96642,0.00847037
53.41,1.96701,0.00819939
53.42,1.96769,0.00814858
53.43,1.96815,0.00836469
53.44,1.96862,0.00858937
53.45,1.96902,0.00868834
53.46,1.96912,0.00868039
53.47,1.96916,0.00862649
53.48,1.96924,0.0085421
53.49,1.96901,0.0083057
53.5,1.96894,0.00815045
53.51,1.96879,0.00790947
53.52,1.96885,0.00763688
53.53,1.96937,0.00764601
53.54,1.9699,0.00771809
53.55,1.96998,0.00717841
53.56,1.97049,0.00707355
53.57,1.97078,0.00666085
53.58,1.97168,0.00670712
53.59,1.97263,0.00671616
53.6,1.97373,0.00688594
53.61,1.97469,0.00685277
53.62,1.97556,0.00676833
53.63,1.97639,0.00703307
53.64,1.97675,0.00730715
53.65,1.97705,0.00713847
53.66,1.9771,0.00698624
53.67,1.97711,0.0068875
53.68,1.977,0.00692142
53.69,1.97701,0.00696754
53.7,1.97721,0.00719487
53.71,1.9772,0.00700269
53.72,1.97761,0.00716764
53.73,1.97829,0.00740273
53.74,1.97879,0.00739198
53.75,1.97952,0.00759858
53.76,1.98004,0.00760871
53.77,1.98058,0.0077418
53.78,1.98106,0.00785874
53.79,1.98177,0.00799405
53.8,1.98244,0.00797363
53.81,1.98319,0.00795294
53.82,1.98353,0.00763497
53.83,1.98426,0.0082156
53.84,1.98488,0.00881524
53.85,1.98532,0.00897949
53.86,1.98549,0.00897688
53.87,1.98589,0.00932011
53.88,1.9859,0.00923681
53.89,1.98591,0.00917016
53.9,1.98585,0.00893355
53.91,1.98594,0.00874062
53.92,1.98626,0.00866113
53.93,1.98634,0.00824607
53.94,1.98717,0.00839758
53.95,1.98794,0.00849589
53.96,1.98854,0.00850713
53.97,1.98909,0.00841302
53.98,1.98973,0.00828339
53.99,1.99071,0.00841178
54,1.99161,0.00836732
54.01,1.99263,0.00818604
54.02,1.99334,0.00782301
54.03,1.99405,0.00777271
54.04,1.99456,0.00804253
54.05,1.99498,0.00811065
54.06,1.99494,0.00787813
54.07,1.99482,0.00774424
54.08,1.99481,0.00769925
54.09,1.99485,0.00781345
54.1,1.99467,0.00749901
54.11,1.9953,0.00794703
54.12,1.99572,0.00799415
54.13,1.99616,0.00796624
54.14,1.99647,0.00772318
54.15,1.99731,0.00799675
54.16,1.99802,0.00818926
54.17,1.99864,0.00825399
54.18,1.99922,0.0083865
54.19,1.99972,0.0082616
54.2,2.00023,0.00818336
54.21,2.00087,0.00800043
54.22,2.00142,0.00788027
54.23,2.00185,0.00797136
54.24,2.00191,0.0079342
54.25,2.00245,0.00813868
54.26,2.00244,0.00793372
54.27,2.00292,0.00829458
54.28,2.00287,0.00816659
54.29,2.00277,0.00795547
54.3,2.00268,0.00768378
54.31,2.00274,0.00741558
54.32,2.00317,0.00738129
54.33,2.00374,0.00736422
54.34,2.00422,0.00723049
54.35,2.00491,0.00727169
54.36,2.00606,0.00781445
54.37,2.00687,0.00800598
54.38,2.00814,0.00856103
54.39,2.00904,0.00856979
54.4,2.01031,0.00881035
54.41,2.01107,0.00855062
54.42,2.0117,0.00821735
54.43,2.01184,0.00743278
54.44,2.01236,0.00763518
54.45,2.01285,0.0077903
54.46,2.01305,0.00774817
54.47,2.01303,0.00761905
54.48,2.01323,0.00778848
54.49,2.01335,0.00788885
54.5,2.01341,0.00785595
54.51,2.01345,0.00764318
54.52,2.01393,0.00777006
54.53,2.01441,0.00772871
54.54,2.01512,0.00787216
54.55,2.0157,0.00783531
54.56,2.01626,0.00777908
54.57,2.01685,0.00780103
54.58,2.01748,0.0078639
54.59,2.01806,0.00772531
54.6,2.01869,0.00743367
54.61,2.01969,0.00758115
54.62,2.02027,0.00748954
54.63,2.0208,0.00789106
54.64,2.02092,0.00814578
54.65,2.02099,0.00785917
54.66,2.02123,0.00790002
54.67,2.02133,0.00781935
54.68,2.02155,0.00792239
54.69,2.02203,0.00832354
54.7,2.02211,0.00815855
54.71,2.02225,0.00796045
54.72,2.02263,0.00785678
54.73,2.02294,0.00749151
54.74,2.02362,0.00745381
54.75,2.02446,0.00751609
54.76,2.02542,0.00782298
54.77,2.02588,0.00764799
54.78,2.02635,0.00750523
54.79,2.02726,0.00753134
54.8,2.02859,0.00776172
54.81,2.02941,0.00753822
54.82,2.02993,0.00714761
54.83,2.03054,0.00729468
54.84,2.03117,0.00784338
54.85,2.03123,0.00760408
54.86,2.03154,0.00778376
54.87,2.03171,0.00777973
54.88,2.03179,0.00767895
54.89,2.03207,0.00774761
54.9,2.03214,0.00748745
54.91,2.03268,0.00751884
54.92,2.03312,0.0074589
54.93,2.03353,0.00718753
54.94,2.0342,0.00713067
54.95,2.03472,0.00699326
54.96,2.0353,0.0070049
54.97,2.03606,0.00716082
54.98,2.03694,0.00746557
54.99,2.0378,0.00759247
55,2.0388,0.00753497
55.01,2.03946,0.00731713
55.02,2.04036,0.00745766
55.03,2.04083,0.00781082
55.04,2.0416,0.0088554
55.05,2.04181,0.00880307
55.06,2.04187,0.00874672
55.07,2.04202,0.00862867
55.08,2.04203,0.0084977
55.09,2.04226,0.00853716
55.1,2.04246,0.00845323
55.11,2.04244,0.00807362
55.12,2.04298,0.00818374
55.13,2.04346,0.00807489
55.14,2.04431,0.00806753
55.15,2.04513,0.00835118
55.16,2.0461,0.00866238
55.17,2.047,0.00877163
55.18,2.04758,0.00894263
55.19,2.04815,0.00908809
55.2,2.04943,0.00915048
55.21,2.05011,0.00904901
55.22,2.05073,0.00888021
55.23,2.05112,0.00929545
55.24,2.05117,0.00974705
55.25,2.05168,0.0100329
55.26,2.05217,0.0100073
55.27,2.05222,0.00982203
55.28,2.05234,0.00985183
55.29,2.05235,0.00982083
55.3,2.0526,0.00994853
55.31,2.05298,0.00993336
55.32,2.05319,0.00978136
55.33,2.05377,0.00959295
55.34,2.05432,0.00980411
55.35,2.05535,0.0102398
55.36,2.05607,0.0103065
55.37,2.05681,0.0105942
55.38,2.05763,0.0109307
55.39,2.05861,0.0109378
55.4,2.05967,0.0112617
55.41,2.06017,0.0108029
55.42,2.06093,0.0108458
55.43,2.06142,0.0115486
55.44,2.06207,0.012228
55.45,2.06247,0.0122553
55.46,2.06284,0.0123041
55.47,2.06304,0.0123715
55.48,2.06307,0.0124534
55.49,2.06315,0.0124676
55.5,2.06294,0.0122102
55.51,2.06296,0.0119715
55.52,2.0634,0.0119486
55.53,2.06377,0.0118338
55.54,2.06447,0.0118496
55.55,2.06514,0.0120723
55.56,2.0658,0.0123265
55.57,2.06636,0.012216
55.58,2.06705,0.0122776
55.59,2.06802,0.0122927
55.6,2.06899,0.0124027
55.61,2.06991,0.0124625
55.62,2.071,0.0126635
